Handle,Title,Body (HTML),Variant SKU,Variant Price,Image Src,Cost per item,Variant Image,Variant Fulfillment Service,Variant Inventory Policy,Variant Inventory Tracker,Google Shopping / Gender,Type,Vendor,Tags,Status,Published,product.metafields.custom.original_prodect_url
"gmt_vintage_quartz_silver_dial_men's_watch_vev300119","Versace, GMT Vintage Quartz Silver Dial Men's Watch VEV300119","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/v/e/versace-gmt-vintage-quartz-silver-dial-mens-watch-vev300119.jpg?width=546&height=546","0.00","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/v/e/versace-gmt-vintage-quartz-silver-dial-mens-watch-vev300119.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens","Active","TRUE","https://www.jomashop.com/versace-gmt-vintage-quartz-silver-dial-mens-watch-vev300119.html"
"gmt_vintage_quartz_silver_dial_men's_watch_vev300119","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/v/e/versace-gmt-vintage-quartz-silver-dial-mens-watch-vev300119_2.jpg?width=546&height=546","","","","","","","","","","","",""
"gmt_vintage_quartz_silver_dial_men's_watch_vev300119","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/v/e/versace-gmt-vintage-quartz-silver-dial-mens-watch-vev300119_3.jpg?width=546&height=546","","","","","","","","","","","",""
"museum_blue_dial_men's_watch_2100009","Movado, Museum Blue Dial Men's Watch 2100009","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/m/o/movado-musuem-quartz-watch-2100009.jpg?width=546&height=546","0.00","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/m/o/movado-musuem-quartz-watch-2100009.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens","Active","TRUE","https://www.jomashop.com/movado-musuem-watch-2100009.html"
"museum_blue_dial_men's_watch_2100009","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/m/o/movado-musuem-quartz-watch-2100009_2.jpg?width=546&height=546","","","","","","","","","","","",""
"museum_blue_dial_men's_watch_2100009","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/m/o/movado-musuem-quartz-watch-2100009_3.jpg?width=546&height=546","","","","","","","","","","","",""
"premier_b09_chronograph_champagne_dial_hand_wind_men's_watch_ab0930f51h1p1","Breitling, Premier B09 Chronograph Champagne Dial Hand Wind Men's Watch AB0930F51H1P1","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b09-chronograph-champagne-dial-hand-wind-mens-watch-ab0930f51h1p1.jpg?width=546&height=546","0.00","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b09-chronograph-champagne-dial-hand-wind-mens-watch-ab0930f51h1p1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens","Active","TRUE","https://www.jomashop.com/breitling-premier-b09-chronograph-hand-wind-mens-watch-ab0930f51h1p1.html"
"bold_chronograph_gunmetal_dial_men's_watch","Movado, Bold Chronograph Gunmetal Dial Men's Watch","Gunmetal ion-plated stainless steel case and bracelet. Fixed gunmetal ion-plated bezel. Gunmetal dial with gunmetal hands and index hour markers. The Movado dot appears at the 12 o'clock position. Dial Type: Analog. Date display at the 6 o'clock position. Chronograph - three sub-dials displaying: 60 second, 30 minute and day of the week. Quartz movement. Scratch resistant K1 mineral crystal. Pull / push crown. Solid case back. Round case shape. Case size: 48 mm. Case thickness: 11 mm. Band width: 23 mm. Deployment clasp with a push button release. Water resistant at 30 meters / 100 feet. Functions: chronograph, date, day of the week, hour, minute, second. Dress watch style. Movado Bold Chronograph Gunmetal Dial Men's Watch 3600486.","3600486","2145","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/m/o/movado-bold-chronograph-gunmetal-dial-mens-watch-3600486.jpg?width=546&height=546","1650.07","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/m/o/movado-bold-chronograph-gunmetal-dial-mens-watch-3600486.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Movado, Bold","Active","TRUE","https://www.jomashop.com/movado-watch-3600486.html"
"bold_chronograph_gunmetal_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/m/o/movado-bold-chronograph-gunmetal-dial-mens-watch-3600486_2.jpg?width=546&height=546","","","","","","","","","","","",""
"bold_chronograph_gunmetal_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/m/o/movado-bold-chronograph-gunmetal-dial-mens-watch-3600486_3.jpg?width=546&height=546","","","","","","","","","","","",""
"premier_b01_chronograph_automatic_green_dial_men's_watch","Breitling, Premier B01 Chronograph Automatic Green Dial Men's Watch","Silver-tone stainless steel case with a green alligator leather strap. Fixed silver-tone stainless steel bezel. Green dial with silver-tone hands and index-Arabic numeral hour markers. Minute scale around the inner rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 6 o'clock position. Chronograph - three sub-dials displaying:  60 second, 30 minute and 1/10th of a second. Breitling Calibre 01 Automatic movement, containing 47 Jewels, composed of 346 parts, bitting at 28800 vph, and has a power reserve of approximately 70 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent see through case back. Round case shape, case size: 42 mm, case thickness: 13.6 mm. Band width: 22 mm. Folding clasp. Water resistant at 100 meters / 330 feet. Functions: chronograph, date, hour, minute, second. Premier B01 Series. Luxury watch style. Watch label: Swiss Made. Breitling Premier B01 Chronograph Automatic Green Dial Men's Watch AB0145371L1P2.","AB0145371L1P2","20304","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b01-chronograph-automatic-green-dial-mens-watch-ab0145371l1p2.jpg?width=546&height=546","15618.75","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b01-chronograph-automatic-green-dial-mens-watch-ab0145371l1p2.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Premier","Active","TRUE","https://www.jomashop.com/breitling-premier-b01-chronograph-automatic-green-dial-mens-watch-ab0145371l1p2.html"
"premier_b01_chronograph_automatic_green_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b01-chronograph-automatic-green-dial-mens-watch-ab0145371l1p2_2.jpg?width=546&height=546","","","","","","","","","","","",""
"premier_b01_chronograph_automatic_green_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b01-chronograph-automatic-green-dial-mens-watch-ab0145371l1p2_3.jpg?width=546&height=546","","","","","","","","","","","",""
"big_bubble_chronograph_automatic_chronometer_men's_watch","Corum, Big Bubble Chronograph Automatic Chronometer Men's Watch","Black PVD titanium grade 5 case with a black rubber strap. Fixed black PVD titanium grade 5 bezel. Blue skeleton dial with silver-tone leaf-style hands and dot hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 3 o'clock position. Chronograph - two sub-dials displaying:  60 second and 30 minute. Corum calibre CO 961 automatic movement, containing 28 Jewels, bitting at 28800 vph, and has a power reserve of approximately 42 hours. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Case size: 52 mm. Case thickness: 20.2 mm. Band width: 26 mm. Tang clasp. Water resistant at 100 meters / 330 feet. Functions: chronograph, monopoussoir, date, hour, minute, second, chronometer. Big Bubble Series. Luxury watch style. Watch label: Swiss Made. Item Variations: L961/03309. Corum Big Bubble Chronograph Automatic Chronometer Men's Watch 961.201.95/0371 CT01.","961.201.95/0371 CT01","30074","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/o/corum-big-bubble-chronograph-automatic-chronometer-mens-watch-961201950371-ct01-961201950371-ct01.jpg?width=546&height=546","23134.13","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/o/corum-big-bubble-chronograph-automatic-chronometer-mens-watch-961201950371-ct01-961201950371-ct01.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Corum, Big Bubble","Active","TRUE","https://www.jomashop.com/corum-watch-961-201-95-0371-ct01.html"
"big_bubble_chronograph_automatic_chronometer_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/o/corum-big-bubble-chronograph-automatic-chronometer-mens-watch-961201950371-ct01-961201950371-ct01_2.jpg?width=546&height=546","","","","","","","","","","","",""
"big_bubble_chronograph_automatic_chronometer_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/o/corum-big-bubble-chronograph-automatic-chronometer-mens-watch-961201950371-ct01-961201950371-ct01_3.jpg?width=546&height=546","","","","","","","","","","","",""
"big_bubble_chronograph_automatic_chronometer_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/o/corum-big-bubble-chronograph-automatic-chronometer-mens-watch-961201950371-ct01-961201950371-ct01_4.jpg?width=546&height=546","","","","","","","","","","","",""
"big_bubble_chronograph_automatic_chronometer_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/o/corum-big-bubble-chronograph-automatic-chronometer-mens-watch-961201950371-ct01-961201950371-ct01_5.jpg?width=546&height=546","","","","","","","","","","","",""
"big_bubble_chronograph_automatic_chronometer_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/c/o/corum-big-bubble-chronograph-automatic-chronometer-mens-watch-961201950371-ct01-961201950371-ct01_6.jpg?width=546&height=546","","","","","","","","","","","",""
